http.response	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.nxtseq	tcp.ack	http.host	http.request.uri	http.request.method	http.content_type	http.content_length	http.cookie	http.referer	http.user_agent	http.response.code	http.date
	"192.168.81.138"	"115.56.90.124"	"63006"	"80"	"593"	"52772"	"inews.gtimg.com"	"/newsapp_ls/0/13985171710_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"115.56.90.124"	"63005"	"80"	"593"	"40071"	"inews.gtimg.com"	"/newsapp_ls/0/13985051806_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63006"	"88257"	"593"				"image/jpeg"	"34797"				"200"	"Fri, 17 Sep 2021 09:21:14 GMT"
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63005"	"55045"	"593"				"image/jpeg"	"14286"				"200"	"Fri, 17 Sep 2021 09:21:13 GMT"
	"192.168.81.138"	"115.56.90.124"	"63005"	"80"	"889"	"55045"	"inews.gtimg.com"	"/newsapp_ls/0/13985238088_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63005"	"79971"	"889"				"image/jpeg"	"24238"				"200"	"Fri, 17 Sep 2021 09:21:14 GMT"
	"192.168.81.138"	"115.56.90.124"	"63005"	"80"	"1185"	"79971"	"inews.gtimg.com"	"/newsapp_ls/0/13985227346_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63005"	"130726"	"1185"				"image/jpeg"	"50066"				"200"	"Fri, 17 Sep 2021 09:21:15 GMT"
	"192.168.81.138"	"115.56.90.124"	"63005"	"80"	"1481"	"130726"	"inews.gtimg.com"	"/newsapp_ls/0/13985254340_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"115.56.90.124"	"63006"	"80"	"889"	"88257"	"inews.gtimg.com"	"/newsapp_ls/0/13984935403_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63005"	"175820"	"1481"				"image/jpeg"	"44447"				"200"	"Fri, 17 Sep 2021 09:21:16 GMT"
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63006"	"120081"	"889"				"image/jpeg"	"31135"				"200"	"Fri, 17 Sep 2021 09:21:16 GMT"
	"192.168.81.138"	"115.56.90.124"	"63006"	"80"	"1185"	"120081"	"inews.gtimg.com"	"/newsapp_ls/0/13985078078_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"115.56.90.124"	"63005"	"80"	"1777"	"175820"	"inews.gtimg.com"	"/newsapp_ls/0/13984651387_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63006"	"144293"	"1185"				"image/jpeg"	"23523"				"200"	"Fri, 17 Sep 2021 09:21:17 GMT"
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63005"	"239748"	"1777"				"image/jpeg"	"63239"				"200"	"Fri, 17 Sep 2021 09:21:17 GMT"
	"192.168.81.138"	"115.56.90.124"	"63005"	"80"	"2073"	"239748"	"inews.gtimg.com"	"/newsapp_ls/0/13984621852_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63005"	"267992"	"2073"				"image/jpeg"	"27555"				"200"	"Fri, 17 Sep 2021 09:21:17 GMT"
	"192.168.81.138"	"115.56.90.124"	"63005"	"80"	"2369"	"267992"	"inews.gtimg.com"	"/newsapp_ls/0/13984796498_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63005"	"301980"	"2369"				"image/jpeg"	"33299"				"200"	"Fri, 17 Sep 2021 09:21:18 GMT"
	"192.168.81.138"	"115.56.90.124"	"63005"	"80"	"2665"	"301980"	"inews.gtimg.com"	"/newsapp_ls/0/13984048481_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63005"	"343123"	"2665"				"image/jpeg"	"40455"				"200"	"Fri, 17 Sep 2021 09:21:19 GMT"
	"192.168.81.138"	"115.56.90.124"	"63005"	"80"	"2961"	"343123"	"inews.gtimg.com"	"/newsapp_ls/0/13984619742_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"115.56.90.124"	"63006"	"80"	"1481"	"144293"	"inews.gtimg.com"	"/newsapp_ls/0/13984718309_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63005"	"360363"	"2961"				"image/jpeg"	"16593"				"200"	"Fri, 17 Sep 2021 09:21:19 GMT"
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63006"	"158223"	"1481"				"image/jpeg"	"13241"				"200"	"Fri, 17 Sep 2021 09:21:20 GMT"
	"192.168.81.138"	"115.56.90.124"	"63006"	"80"	"1777"	"158223"	"inews.gtimg.com"	"/newsapp_ls/0/13985114050_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63006"	"226917"	"1777"				"image/jpeg"	"68006"				"200"	"Fri, 17 Sep 2021 09:21:20 GMT"
	"192.168.81.138"	"115.56.90.124"	"63006"	"80"	"2073"	"226917"	"inews.gtimg.com"	"/newsapp_ls/0/13984678791_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63006"	"261994"	"2073"				"image/jpeg"	"34389"				"200"	"Fri, 17 Sep 2021 09:21:21 GMT"
	"192.168.81.138"	"115.56.90.124"	"63006"	"80"	"2369"	"261994"	"inews.gtimg.com"	"/newsapp_ls/0/13984085974_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"115.56.90.124"	"63005"	"80"	"3257"	"360363"	"inews.gtimg.com"	"/newsapp_ls/0/13984449327_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"115.56.90.124"	"63110"	"80"	"297"	"1"	"inews.gtimg.com"	"/newsapp_ls/0/13984631083_640330/0"	"GET"					"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63006"	"292842"	"2369"				"image/jpeg"	"30200"				"200"	"Fri, 17 Sep 2021 09:21:23 GMT"
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63005"	"389273"	"3257"				"image/jpeg"	"28222"				"200"	"Fri, 17 Sep 2021 09:21:22 GMT"
"1"	"115.56.90.124"	"192.168.81.138"	"80"	"63110"	"36929"	"297"				"image/jpeg"	"36280"				"200"	"Fri, 17 Sep 2021 09:21:23 GMT"
	"192.168.81.138"	"103.25.21.68"	"63147"	"80"	"405"	"1"	"cl0.webterren.com"	"/3.gif?z=15&a=17bf30c762c&c=http%3A//www.people.com.cn/&d=961&k=S&H=www.people.com.cn&r=4dbc1392ed77b875"	"GET"				"http://www.people.com.cn/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"103.25.21.68"	"192.168.81.138"	"80"	"63147"	"326"	"405"				"image/gif"	"34"				"200"	"Fri, 17 Sep 2021 09:21:31 GMT"
	"192.168.81.138"	"103.25.21.68"	"63148"	"80"	"417"	"1"	"cl0.webterren.com"	"/3.gif?z=15&a=17bf30c762c&c=http%3A//www.people.com.cn/&d=236*457*1918&k=1918&H=www.people.com.cn&r=4dbc1392ed77b875"	"GET"				"http://www.people.com.cn/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"103.25.21.68"	"192.168.81.138"	"80"	"63148"	"327"	"417"				"image/gif"	"34"				"200"	"Fri, 17 Sep 2021 09:21:35 GMT"
	"192.168.81.138"	"103.25.21.68"	"63170"	"80"	"406"	"1"	"cl0.webterren.com"	"/3.gif?z=15&a=17bf30c762c&c=http%3A//www.people.com.cn/&d=1958&k=S&H=www.people.com.cn&r=4dbc1392ed77b875"	"GET"				"http://www.people.com.cn/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"103.25.21.68"	"192.168.81.138"	"80"	"63170"	"327"	"406"				"image/gif"	"34"				"200"	"Fri, 17 Sep 2021 09:21:36 GMT"
	"192.168.81.138"	"125.39.179.243"	"63576"	"80"	"530"	"1"	"www.xinhuanet.com"	"//titlepic/112787/1127873034_1631859193962_title0h.jpg"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63576"	"592"	"530"				"image/jpeg"					"304"	"Fri, 17 Sep 2021 09:18:09 GMT"
	"192.168.81.138"	"202.108.119.193"	"63625"	"80"	"349"	"1"	"news.news.cn"	"/titlepic/112787/1127872660_1631849861322_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63626"	"80"	"349"	"1"	"news.news.cn"	"/titlepic/112786/1127868690_1631773526286_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63624"	"80"	"349"	"1"	"news.news.cn"	"/titlepic/112786/1127868691_1631773561307_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63627"	"80"	"349"	"1"	"news.news.cn"	"/titlepic/112784/1127847660_1631242585451_title0h.png"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63629"	"80"	"349"	"1"	"news.news.cn"	"/titlepic/112784/1127840248_1631154617479_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63628"	"80"	"349"	"1"	"news.news.cn"	"/titlepic/112784/1127847647_1631242379485_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63631"	"80"	"349"	"1"	"news.news.cn"	"/titlepic/112787/1127872654_1631849819165_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63630"	"80"	"349"	"1"	"news.news.cn"	"/titlepic/112787/1127872651_1631849771436_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63633"	"80"	"349"	"1"	"news.news.cn"	"/titlepic/112786/1127868799_1631774902979_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63632"	"80"	"349"	"1"	"news.news.cn"	"/titlepic/112785/1127856525_1631514462181_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63625"	"441"	"349"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:07 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63626"	"441"	"349"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:07 GMT"
	"192.168.81.138"	"202.108.119.193"	"63626"	"80"	"697"	"441"	"news.news.cn"	"/titlepic/112786/1127868557_1631770484159_title0h.png"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63625"	"80"	"697"	"441"	"news.news.cn"	"/titlepic/112786/1127868526_1631768442857_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"125.39.179.243"	"63576"	"80"	"973"	"592"	"www.xinhuanet.com"	"//titlepic/112786/1127868690_1631773526286_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"125.39.179.243"	"63577"	"80"	"444"	"1"	"www.xinhuanet.com"	"//titlepic/112787/1127872660_1631849861322_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63627"	"441"	"349"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:07 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63629"	"441"	"349"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:07 GMT"
	"192.168.81.138"	"202.108.119.193"	"63627"	"80"	"697"	"441"	"news.news.cn"	"/titlepic/112786/1127863114_1631671061611_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63629"	"80"	"697"	"441"	"news.news.cn"	"/titlepic/112786/1127868544_1631769705545_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63628"	"441"	"349"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:08 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63624"	"441"	"349"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:07 GMT"
	"192.168.81.138"	"202.108.119.193"	"63628"	"80"	"697"	"441"	"news.news.cn"	"/titlepic/112786/1127868530_1631768667094_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63624"	"80"	"697"	"441"	"news.news.cn"	"/titlepic/112786/1127863092_1631670877620_title0h.png"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63631"	"441"	"349"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:07 GMT"
	"192.168.81.138"	"202.108.119.193"	"63631"	"80"	"697"	"441"	"news.news.cn"	"/titlepic/112786/1127863084_1631670828626_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63632"	"442"	"349"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:19:49 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63626"	"881"	"697"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:08 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63630"	"441"	"349"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:07 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63633"	"441"	"349"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:07 GMT"
	"192.168.81.138"	"202.108.119.193"	"63626"	"80"	"1045"	"881"	"news.news.cn"	"/titlepic/112785/1127859041_1631582968512_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63632"	"80"	"697"	"442"	"news.news.cn"	"/titlepic/112785/1127859010_1631582784014_title0h.png"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63630"	"80"	"697"	"441"	"news.news.cn"	"/titlepic/112785/1127855535_1631498578803_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63633"	"80"	"697"	"441"	"news.news.cn"	"/titlepic/112785/1127854915_1631499954306_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63625"	"881"	"697"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:08 GMT"
	"192.168.81.138"	"202.108.119.193"	"63625"	"80"	"1045"	"881"	"news.news.cn"	"/titlepic/112785/1127853090_1631411341095_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63631"	"881"	"697"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:08 GMT"
	"192.168.81.138"	"202.108.119.193"	"63631"	"80"	"1045"	"881"	"news.news.cn"	"/titlepic/112785/1127853139_1631411678521_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63628"	"881"	"697"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:08 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63624"	"881"	"697"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:08 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63627"	"882"	"697"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:20:19 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63629"	"882"	"697"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:19:32 GMT"
	"192.168.81.138"	"202.108.119.193"	"63624"	"80"	"1045"	"881"	"news.news.cn"	"/titlepic/112785/1127851243_1631328813865_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63628"	"80"	"1045"	"881"	"news.news.cn"	"/titlepic/112784/1127848031_1631251195421_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63627"	"80"	"1045"	"882"	"news.news.cn"	"/titlepic/112784/1127848038_1631252869028_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"125.39.179.243"	"63637"	"80"	"444"	"1"	"www.xinhuanet.com"	"//titlepic/112786/1127868691_1631773561307_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"125.39.179.243"	"63635"	"80"	"444"	"1"	"www.xinhuanet.com"	"//titlepic/112784/1127840248_1631154617479_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"125.39.179.243"	"63636"	"80"	"444"	"1"	"www.xinhuanet.com"	"//titlepic/112784/1127847647_1631242379485_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63629"	"80"	"1045"	"882"	"news.news.cn"	"/titlepic/112784/1127848041_1631251449755_title0h.png"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63632"	"882"	"697"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:08 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63626"	"1322"	"1045"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:19:55 GMT"
	"192.168.81.138"	"125.39.179.243"	"63638"	"80"	"444"	"1"	"www.xinhuanet.com"	"//titlepic/112787/1127872654_1631849819165_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63632"	"80"	"1045"	"882"	"news.news.cn"	"/titlepic/112784/1127843837_1631164173691_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"202.108.119.193"	"63626"	"80"	"1393"	"1322"	"news.news.cn"	"/titlepic/112784/1127843070_1631152558719_title0h.gif"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"125.39.179.243"	"63634"	"80"	"444"	"1"	"www.xinhuanet.com"	"//titlepic/112784/1127847660_1631242585451_title0h.png"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63633"	"881"	"697"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:22:54 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63630"	"881"	"697"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:09 GMT"
	"192.168.81.138"	"125.39.179.243"	"63640"	"80"	"444"	"1"	"www.xinhuanet.com"	"//titlepic/112787/1127872651_1631849771436_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"125.39.179.243"	"63641"	"80"	"444"	"1"	"www.xinhuanet.com"	"//titlepic/112786/1127868799_1631774902979_title0h.jpg"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"125.39.179.243"	"63639"	"80"	"444"	"1"	"www.xinhuanet.com"	"//titlepic/112786/1127868557_1631770484159_title0h.png"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63631"	"1321"	"1045"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:09 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63625"	"1322"	"1045"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:19:33 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63624"	"1322"	"1045"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:19:26 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63628"	"1321"	"1045"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:09 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63627"	"1323"	"1045"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:20:09 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63629"	"1322"	"1045"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:23:09 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63626"	"1763"	"1393"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:19:27 GMT"
"1"	"202.108.119.193"	"192.168.81.138"	"80"	"63632"	"1323"	"1045"				"text/html"	"125"				"301"	"Fri, 17 Sep 2021 09:18:49 GMT"
	"192.168.81.138"	"111.206.179.205"	"63643"	"80"	"367"	"1"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/f3f54bc4f7804e859954e36e3da7f962_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
